Date;Moneda;valor
05/07/2017;GBP;1.2913
04/07/2017;GBP;1.293
03/07/2017;GBP;1.2963
02/07/2017;GBP;1.2978
01/07/2017;GBP;1.2978
30/06/2017;GBP;1.2978
29/06/2017;GBP;1.2971
28/06/2017;GBP;1.2849
27/06/2017;GBP;1.2762
26/06/2017;GBP;1.2737
25/06/2017;GBP;1.2725
24/06/2017;GBP;1.2725
23/06/2017;GBP;1.2725
22/06/2017;GBP;1.2668
21/06/2017;GBP;1.2694
20/06/2017;GBP;1.2657
19/06/2017;GBP;1.2796
18/06/2017;GBP;1.2769
17/06/2017;GBP;1.2769
16/06/2017;GBP;1.2769
15/06/2017;GBP;1.2741
14/06/2017;GBP;1.2736
13/06/2017;GBP;1.2736
12/06/2017;GBP;1.2673
11/06/2017;GBP;1.2752
10/06/2017;GBP;1.2752
09/06/2017;GBP;1.2752
08/06/2017;GBP;1.2943
07/06/2017;GBP;1.2907
06/06/2017;GBP;1.2906
05/06/2017;GBP;1.2911
04/06/2017;GBP;1.2854
03/06/2017;GBP;1.2854
02/06/2017;GBP;1.2854
01/06/2017;GBP;1.2861
31/05/2017;GBP;1.2844
30/05/2017;GBP;1.2873
29/05/2017;GBP;1.2846
28/05/2017;GBP;1.2841
27/05/2017;GBP;1.2841
26/05/2017;GBP;1.2841
25/05/2017;GBP;1.296
24/05/2017;GBP;1.2964
23/05/2017;GBP;1.2971
22/05/2017;GBP;1.302
21/05/2017;GBP;1.3013
20/05/2017;GBP;1.3013
19/05/2017;GBP;1.3013
18/05/2017;GBP;1.3037
17/05/2017;GBP;1.2965
16/05/2017;GBP;1.2879
15/05/2017;GBP;1.2919
14/05/2017;GBP;1.2858
13/05/2017;GBP;1.2858
12/05/2017;GBP;1.2858
11/05/2017;GBP;1.2854
10/05/2017;GBP;1.2957
09/05/2017;GBP;1.2916
08/05/2017;GBP;1.295
07/05/2017;GBP;1.2939
06/05/2017;GBP;1.2939
05/05/2017;GBP;1.2939
04/05/2017;GBP;1.2891
03/05/2017;GBP;1.2931
02/05/2017;GBP;1.2914
01/05/2017;GBP;1.2939
30/04/2017;GBP;1.2939
29/04/2017;GBP;1.2939
28/04/2017;GBP;1.2939
27/04/2017;GBP;1.2889
26/04/2017;GBP;1.283
25/04/2017;GBP;1.2824
24/04/2017;GBP;1.2788
23/04/2017;GBP;1.2778
22/04/2017;GBP;1.2778
21/04/2017;GBP;1.2778
20/04/2017;GBP;1.2804
19/04/2017;GBP;1.2855
18/04/2017;GBP;1.266
17/04/2017;GBP;1.2541
16/04/2017;GBP;1.2541
15/04/2017;GBP;1.2541
14/04/2017;GBP;1.2541
13/04/2017;GBP;1.2541
12/04/2017;GBP;1.25
11/04/2017;GBP;1.2441
10/04/2017;GBP;1.2396
09/04/2017;GBP;1.2422
08/04/2017;GBP;1.2422
07/04/2017;GBP;1.2422
06/04/2017;GBP;1.2462
05/04/2017;GBP;1.2487
04/04/2017;GBP;1.2439
03/04/2017;GBP;1.2504
02/04/2017;GBP;1.2496
01/04/2017;GBP;1.2496
31/03/2017;GBP;1.2496
30/03/2017;GBP;1.2459
29/03/2017;GBP;1.2442
28/03/2017;GBP;1.256
27/03/2017;GBP;1.2603
26/03/2017;GBP;1.2477
25/03/2017;GBP;1.2477
24/03/2017;GBP;1.2477
23/03/2017;GBP;1.2502
22/03/2017;GBP;1.2452
21/03/2017;GBP;1.2451
20/03/2017;GBP;1.2388
19/03/2017;GBP;1.236
18/03/2017;GBP;1.236
17/03/2017;GBP;1.236
16/03/2017;GBP;1.2356
15/03/2017;GBP;1.2199
14/03/2017;GBP;1.2141
13/03/2017;GBP;1.222
12/03/2017;GBP;1.2156
11/03/2017;GBP;1.2156
10/03/2017;GBP;1.2156
09/03/2017;GBP;1.2176
08/03/2017;GBP;1.2168
07/03/2017;GBP;1.2197
06/03/2017;GBP;1.2273
05/03/2017;GBP;1.2234
04/03/2017;GBP;1.2234
03/03/2017;GBP;1.2234
02/03/2017;GBP;1.2288
01/03/2017;GBP;1.2312
28/02/2017;GBP;1.2422
27/02/2017;GBP;1.2414
26/02/2017;GBP;1.2555
25/02/2017;GBP;1.2555
24/02/2017;GBP;1.2555
23/02/2017;GBP;1.2494
22/02/2017;GBP;1.2449
21/02/2017;GBP;1.2417
20/02/2017;GBP;1.2468
19/02/2017;GBP;1.2424
18/02/2017;GBP;1.2424
17/02/2017;GBP;1.2424
16/02/2017;GBP;1.2516
15/02/2017;GBP;1.2418
14/02/2017;GBP;1.2483
13/02/2017;GBP;1.2521
12/02/2017;GBP;1.2462
11/02/2017;GBP;1.2462
10/02/2017;GBP;1.2462
09/02/2017;GBP;1.2566
08/02/2017;GBP;1.2501
07/02/2017;GBP;1.2365
06/02/2017;GBP;1.2463
05/02/2017;GBP;1.2488
04/02/2017;GBP;1.2488
03/02/2017;GBP;1.2488
02/02/2017;GBP;1.2558
01/02/2017;GBP;1.2632
31/01/2017;GBP;1.2491
30/01/2017;GBP;1.2515
29/01/2017;GBP;1.2541
28/01/2017;GBP;1.2541
27/01/2017;GBP;1.2541
26/01/2017;GBP;1.2567
25/01/2017;GBP;1.2591
24/01/2017;GBP;1.2447
23/01/2017;GBP;1.2438
22/01/2017;GBP;1.2278
21/01/2017;GBP;1.2278
20/01/2017;GBP;1.2278
19/01/2017;GBP;1.2325
18/01/2017;GBP;1.2281
17/01/2017;GBP;1.231
16/01/2017;GBP;1.2065
15/01/2017;GBP;1.2177
14/01/2017;GBP;1.2177
13/01/2017;GBP;1.2177
12/01/2017;GBP;1.2297
11/01/2017;GBP;1.2111
10/01/2017;GBP;1.2154
09/01/2017;GBP;1.2135
08/01/2017;GBP;1.2363
07/01/2017;GBP;1.2363
06/01/2017;GBP;1.2363
05/01/2017;GBP;1.229
04/01/2017;GBP;1.2287
03/01/2017;GBP;1.228
02/01/2017;GBP;1.2292
01/01/2017;GBP;1.2312
31/12/2016;GBP;1.2312
30/12/2016;GBP;1.2312
29/12/2016;GBP;1.2254
28/12/2016;GBP;1.2218
27/12/2016;GBP;1.2245
26/12/2016;GBP;1.2249
25/12/2016;GBP;1.2249
24/12/2016;GBP;1.2249
23/12/2016;GBP;1.2249
22/12/2016;GBP;1.2339
21/12/2016;GBP;1.2371
20/12/2016;GBP;1.2341
19/12/2016;GBP;1.2386
18/12/2016;GBP;1.2444
17/12/2016;GBP;1.2444
16/12/2016;GBP;1.2444
15/12/2016;GBP;1.2463
14/12/2016;GBP;1.2677
13/12/2016;GBP;1.2708
12/12/2016;GBP;1.2629
11/12/2016;GBP;1.258
10/12/2016;GBP;1.258
09/12/2016;GBP;1.258
08/12/2016;GBP;1.2662
07/12/2016;GBP;1.2609
06/12/2016;GBP;1.2747
05/12/2016;GBP;1.2715
04/12/2016;GBP;1.2624
03/12/2016;GBP;1.2624
02/12/2016;GBP;1.2624
01/12/2016;GBP;1.2636
30/11/2016;GBP;1.2475
29/11/2016;GBP;1.2469
28/11/2016;GBP;1.2412
27/11/2016;GBP;1.2435
26/11/2016;GBP;1.2435
25/11/2016;GBP;1.2435
24/11/2016;GBP;1.2439
23/11/2016;GBP;1.2416
22/11/2016;GBP;1.2429
21/11/2016;GBP;1.2401
20/11/2016;GBP;1.2328
19/11/2016;GBP;1.2328
18/11/2016;GBP;1.2328
17/11/2016;GBP;1.2454
16/11/2016;GBP;1.2428
15/11/2016;GBP;1.2425
14/11/2016;GBP;1.2534
13/11/2016;GBP;1.2659
12/11/2016;GBP;1.2659
11/11/2016;GBP;1.2659
10/11/2016;GBP;1.2411
09/11/2016;GBP;1.238
08/11/2016;GBP;1.239
07/11/2016;GBP;1.2424
06/11/2016;GBP;1.2491
05/11/2016;GBP;1.2491
04/11/2016;GBP;1.2491
03/11/2016;GBP;1.2479
02/11/2016;GBP;1.2319
01/11/2016;GBP;1.2226
31/10/2016;GBP;1.2155
30/10/2016;GBP;1.2148
29/10/2016;GBP;1.2148
28/10/2016;GBP;1.2148
27/10/2016;GBP;1.2256
26/10/2016;GBP;1.2211
25/10/2016;GBP;1.2216
24/10/2016;GBP;1.2235
23/10/2016;GBP;1.2188
22/10/2016;GBP;1.2188
21/10/2016;GBP;1.2188
20/10/2016;GBP;1.2259
19/10/2016;GBP;1.2289
18/10/2016;GBP;1.2274
17/10/2016;GBP;1.215
16/10/2016;GBP;1.2237
15/10/2016;GBP;1.2237
14/10/2016;GBP;1.2237
13/10/2016;GBP;1.2206
12/10/2016;GBP;1.2246
11/10/2016;GBP;1.2278
10/10/2016;GBP;1.239
09/10/2016;GBP;1.2329
08/10/2016;GBP;1.2329
07/10/2016;GBP;1.2329
06/10/2016;GBP;1.2664
05/10/2016;GBP;1.2717
04/10/2016;GBP;1.275
03/10/2016;GBP;1.2868
02/10/2016;GBP;1.2962
01/10/2016;GBP;1.2962
30/09/2016;GBP;1.2962
29/09/2016;GBP;1.3027
28/09/2016;GBP;1.3021
27/09/2016;GBP;1.2984
26/09/2016;GBP;1.2931
25/09/2016;GBP;1.2974
24/09/2016;GBP;1.2974
23/09/2016;GBP;1.2974
22/09/2016;GBP;1.3079
21/09/2016;GBP;1.3012
20/09/2016;GBP;1.2973
19/09/2016;GBP;1.3058
18/09/2016;GBP;1.3176
17/09/2016;GBP;1.3176
16/09/2016;GBP;1.3176
15/09/2016;GBP;1.3209
14/09/2016;GBP;1.3186
13/09/2016;GBP;1.3269
12/09/2016;GBP;1.3289
11/09/2016;GBP;1.3326
10/09/2016;GBP;1.3326
09/09/2016;GBP;1.3326
08/09/2016;GBP;1.3359
07/09/2016;GBP;1.3382
06/09/2016;GBP;1.3358
05/09/2016;GBP;1.3338
04/09/2016;GBP;1.3284
03/09/2016;GBP;1.3284
02/09/2016;GBP;1.3284
01/09/2016;GBP;1.3261
31/08/2016;GBP;1.3126
30/08/2016;GBP;1.3113
29/08/2016;GBP;1.3068
28/08/2016;GBP;1.3212
27/08/2016;GBP;1.3212
26/08/2016;GBP;1.3212
25/08/2016;GBP;1.3194
24/08/2016;GBP;1.3236
23/08/2016;GBP;1.3186
22/08/2016;GBP;1.311
21/08/2016;GBP;1.3088
20/08/2016;GBP;1.3088
19/08/2016;GBP;1.3088
18/08/2016;GBP;1.3153
17/08/2016;GBP;1.3015
16/08/2016;GBP;1.2974
15/08/2016;GBP;1.2898
14/08/2016;GBP;1.2967
13/08/2016;GBP;1.2967
12/08/2016;GBP;1.2967
11/08/2016;GBP;1.2963
10/08/2016;GBP;1.3074
09/08/2016;GBP;1.2972
08/08/2016;GBP;1.305
07/08/2016;GBP;1.3154
06/08/2016;GBP;1.3154
05/08/2016;GBP;1.3154
04/08/2016;GBP;1.3163
03/08/2016;GBP;1.3348
02/08/2016;GBP;1.3276
01/08/2016;GBP;1.3206
31/07/2016;GBP;1.3167
30/07/2016;GBP;1.3167
29/07/2016;GBP;1.3167
28/07/2016;GBP;1.3168
27/07/2016;GBP;1.3104
26/07/2016;GBP;1.3137
25/07/2016;GBP;1.3125
24/07/2016;GBP;1.3095
23/07/2016;GBP;1.3095
22/07/2016;GBP;1.3095
21/07/2016;GBP;1.3177
20/07/2016;GBP;1.3173
19/07/2016;GBP;1.3145
18/07/2016;GBP;1.3257
17/07/2016;GBP;1.3363
16/07/2016;GBP;1.3363
15/07/2016;GBP;1.3363
14/07/2016;GBP;1.3392
13/07/2016;GBP;1.3276
12/07/2016;GBP;1.3162
11/07/2016;GBP;1.2984
10/07/2016;GBP;1.2986
09/07/2016;GBP;1.2986
08/07/2016;GBP;1.2986
07/07/2016;GBP;1.3022
06/07/2016;GBP;1.2977
05/07/2016;GBP;1.3113
04/07/2016;GBP;1.3275
03/07/2016;GBP;1.3283
02/07/2016;GBP;1.3283
01/07/2016;GBP;1.3283
30/06/2016;GBP;1.3433
29/06/2016;GBP;1.3434
28/06/2016;GBP;1.3386
27/06/2016;GBP;1.3187
26/06/2016;GBP;1.3704
25/06/2016;GBP;1.3704
24/06/2016;GBP;1.3704
23/06/2016;GBP;1.4869
22/06/2016;GBP;1.4693
21/06/2016;GBP;1.474
20/06/2016;GBP;1.4646
19/06/2016;GBP;1.4287
18/06/2016;GBP;1.4287
17/06/2016;GBP;1.4287
16/06/2016;GBP;1.4138
15/06/2016;GBP;1.4187
14/06/2016;GBP;1.4123
13/06/2016;GBP;1.4171
12/06/2016;GBP;1.4404
11/06/2016;GBP;1.4404
10/06/2016;GBP;1.4404
09/06/2016;GBP;1.4461
08/06/2016;GBP;1.4578
07/06/2016;GBP;1.4571
06/06/2016;GBP;1.4417
05/06/2016;GBP;1.4432
04/06/2016;GBP;1.4432
03/06/2016;GBP;1.4432
02/06/2016;GBP;1.4467
01/06/2016;GBP;1.4445
31/05/2016;GBP;1.4641
30/05/2016;GBP;1.4633
29/05/2016;GBP;1.4648
28/05/2016;GBP;1.4648
27/05/2016;GBP;1.4648
26/05/2016;GBP;1.4701
25/05/2016;GBP;1.468
24/05/2016;GBP;1.4596
23/05/2016;GBP;1.4482
22/05/2016;GBP;1.4569
21/05/2016;GBP;1.4569
20/05/2016;GBP;1.4569
19/05/2016;GBP;1.462
18/05/2016;GBP;1.4556
17/05/2016;GBP;1.4482
16/05/2016;GBP;1.4371
15/05/2016;GBP;1.4409
14/05/2016;GBP;1.4409
13/05/2016;GBP;1.4409
12/05/2016;GBP;1.4437
11/05/2016;GBP;1.4449
10/05/2016;GBP;1.4443
09/05/2016;GBP;1.4424
08/05/2016;GBP;1.4492
07/05/2016;GBP;1.4492
06/05/2016;GBP;1.4492
05/05/2016;GBP;1.4505
04/05/2016;GBP;1.4511
03/05/2016;GBP;1.4625
02/05/2016;GBP;1.4688
01/05/2016;GBP;1.4615
30/04/2016;GBP;1.4615
29/04/2016;GBP;1.4615
28/04/2016;GBP;1.4592
27/04/2016;GBP;1.4589
26/04/2016;GBP;1.4567
25/04/2016;GBP;1.4508
24/04/2016;GBP;1.4378
23/04/2016;GBP;1.4378
22/04/2016;GBP;1.4378
21/04/2016;GBP;1.4429
20/04/2016;GBP;1.4386
19/04/2016;GBP;1.4363
18/04/2016;GBP;1.4171
17/04/2016;GBP;1.418
16/04/2016;GBP;1.418
15/04/2016;GBP;1.418
14/04/2016;GBP;1.4143
13/04/2016;GBP;1.4231
12/04/2016;GBP;1.4274
11/04/2016;GBP;1.4227
10/04/2016;GBP;1.4075
09/04/2016;GBP;1.4075
08/04/2016;GBP;1.4075
07/04/2016;GBP;1.4077
06/04/2016;GBP;1.4028
05/04/2016;GBP;1.418
04/04/2016;GBP;1.4272
03/04/2016;GBP;1.431
02/04/2016;GBP;1.431
01/04/2016;GBP;1.431
31/03/2016;GBP;1.4383
30/03/2016;GBP;1.4411
29/03/2016;GBP;1.4269
28/03/2016;GBP;1.413
27/03/2016;GBP;1.413
26/03/2016;GBP;1.413
25/03/2016;GBP;1.413
24/03/2016;GBP;1.413
23/03/2016;GBP;1.4143
22/03/2016;GBP;1.423
21/03/2016;GBP;1.4394
20/03/2016;GBP;1.4487
19/03/2016;GBP;1.4487
18/03/2016;GBP;1.4487
17/03/2016;GBP;1.4461
16/03/2016;GBP;1.4053
15/03/2016;GBP;1.4177
14/03/2016;GBP;1.436
13/03/2016;GBP;1.4292
12/03/2016;GBP;1.4292
11/03/2016;GBP;1.4292
10/03/2016;GBP;1.415
09/03/2016;GBP;1.4226
08/03/2016;GBP;1.421
07/03/2016;GBP;1.4144
06/03/2016;GBP;1.4158
05/03/2016;GBP;1.4158
04/03/2016;GBP;1.4158
03/03/2016;GBP;1.4078
02/03/2016;GBP;1.4024
01/03/2016;GBP;1.3974
29/02/2016;GBP;1.3856
28/02/2016;GBP;1.3977
27/02/2016;GBP;1.3977
26/02/2016;GBP;1.3977
25/02/2016;GBP;1.3972
24/02/2016;GBP;1.3911
23/02/2016;GBP;1.4108
22/02/2016;GBP;1.4092
21/02/2016;GBP;1.4278
20/02/2016;GBP;1.4278
19/02/2016;GBP;1.4278
18/02/2016;GBP;1.4368
17/02/2016;GBP;1.4307
16/02/2016;GBP;1.4393
15/02/2016;GBP;1.4482
14/02/2016;GBP;1.4504
13/02/2016;GBP;1.4504
12/02/2016;GBP;1.4504
11/02/2016;GBP;1.4411
10/02/2016;GBP;1.4557
09/02/2016;GBP;1.4415
08/02/2016;GBP;1.4372
07/02/2016;GBP;1.4553
06/02/2016;GBP;1.4553
05/02/2016;GBP;1.4553
04/02/2016;GBP;1.463
03/02/2016;GBP;1.4513
02/02/2016;GBP;1.4394
01/02/2016;GBP;1.4302
31/01/2016;GBP;1.4291
30/01/2016;GBP;1.4291
29/01/2016;GBP;1.4291
28/01/2016;GBP;1.4303
27/01/2016;GBP;1.4333
26/01/2016;GBP;1.4241
25/01/2016;GBP;1.4251
24/01/2016;GBP;1.4323
23/01/2016;GBP;1.4323
22/01/2016;GBP;1.4323
21/01/2016;GBP;1.4113
20/01/2016;GBP;1.4165
19/01/2016;GBP;1.4212
18/01/2016;GBP;1.4282
17/01/2016;GBP;1.4332
16/01/2016;GBP;1.4332
15/01/2016;GBP;1.4332
14/01/2016;GBP;1.4389
13/01/2016;GBP;1.4417
12/01/2016;GBP;1.4433
11/01/2016;GBP;1.4575
10/01/2016;GBP;1.4575
09/01/2016;GBP;1.4575
08/01/2016;GBP;1.4575
07/01/2016;GBP;1.4579
06/01/2016;GBP;1.4627
05/01/2016;GBP;1.4673
04/01/2016;GBP;1.4765
03/01/2016;GBP;1.4833
02/01/2016;GBP;1.4833
01/01/2016;GBP;1.4833
31/12/2015;GBP;1.4833
30/12/2015;GBP;1.4805
29/12/2015;GBP;1.4799
28/12/2015;GBP;1.4907
27/12/2015;GBP;1.491
26/12/2015;GBP;1.491
25/12/2015;GBP;1.491
24/12/2015;GBP;1.491
23/12/2015;GBP;1.4892
22/12/2015;GBP;1.4876
21/12/2015;GBP;1.4893
20/12/2015;GBP;1.4912
19/12/2015;GBP;1.4912
18/12/2015;GBP;1.4912
17/12/2015;GBP;1.492
16/12/2015;GBP;1.5012
15/12/2015;GBP;1.5154
14/12/2015;GBP;1.5128
13/12/2015;GBP;1.5158
12/12/2015;GBP;1.5158
11/12/2015;GBP;1.5158
10/12/2015;GBP;1.5125
09/12/2015;GBP;1.5089
08/12/2015;GBP;1.4957
07/12/2015;GBP;1.5061
06/12/2015;GBP;1.514
05/12/2015;GBP;1.514
04/12/2015;GBP;1.514
03/12/2015;GBP;1.4983
02/12/2015;GBP;1.5033
01/12/2015;GBP;1.5065
30/11/2015;GBP;1.501
29/11/2015;GBP;1.5052
28/11/2015;GBP;1.5052
27/11/2015;GBP;1.5052
26/11/2015;GBP;1.51
25/11/2015;GBP;1.5085
24/11/2015;GBP;1.5082
23/11/2015;GBP;1.5133
22/11/2015;GBP;1.5247
21/11/2015;GBP;1.5247
20/11/2015;GBP;1.5247
19/11/2015;GBP;1.5272
18/11/2015;GBP;1.5218
17/11/2015;GBP;1.5206
16/11/2015;GBP;1.5193
15/11/2015;GBP;1.5224
14/11/2015;GBP;1.5224
14/11/2020;JPY;0.0095
13/11/2020;JPY;0.0095
12/11/2020;JPY;0.0095
11/11/2020;JPY;0.0095
10/11/2020;JPY;0.0095
09/11/2020;JPY;0.0095
08/11/2020;JPY;0.0097
07/11/2020;JPY;0.0097
06/11/2020;JPY;0.0097
05/11/2020;JPY;0.0096
04/11/2020;JPY;0.0096
03/11/2020;JPY;0.0095
02/11/2020;JPY;0.0096
01/11/2020;JPY;0.0096
31/10/2020;JPY;0.0096
30/10/2020;JPY;0.0096
29/10/2020;JPY;0.0096
28/10/2020;JPY;0.0096
27/10/2020;JPY;0.0096
26/10/2020;JPY;0.0095
25/10/2020;JPY;0.0095
24/10/2020;JPY;0.0095
23/10/2020;JPY;0.0095
22/10/2020;JPY;0.0096
21/10/2020;JPY;0.0095
20/10/2020;JPY;0.0095
19/10/2020;JPY;0.0095
18/10/2020;JPY;0.0095
17/10/2020;JPY;0.0095
16/10/2020;JPY;0.0095
15/10/2020;JPY;0.0095
14/10/2020;JPY;0.0095
13/10/2020;JPY;0.0095
12/10/2020;JPY;0.0095
11/10/2020;JPY;0.0094
10/10/2020;JPY;0.0094
09/10/2020;JPY;0.0094
08/10/2020;JPY;0.0094
07/10/2020;JPY;0.0094
06/10/2020;JPY;0.0095
05/10/2020;JPY;0.0095
04/10/2020;JPY;0.0095
03/10/2020;JPY;0.0095
02/10/2020;JPY;0.0095
01/10/2020;JPY;0.0095
30/09/2020;JPY;0.0095
29/09/2020;JPY;0.0095
28/09/2020;JPY;0.0095
27/09/2020;JPY;0.0095
26/09/2020;JPY;0.0095
25/09/2020;JPY;0.0095
24/09/2020;JPY;0.0095
23/09/2020;JPY;0.0095
22/09/2020;JPY;0.0096
21/09/2020;JPY;0.0096
20/09/2020;JPY;0.0096
19/09/2020;JPY;0.0096
18/09/2020;JPY;0.0096
17/09/2020;JPY;0.0096
16/09/2020;JPY;0.0095
15/09/2020;JPY;0.0095
14/09/2020;JPY;0.0094
13/09/2020;JPY;0.0094
12/09/2020;JPY;0.0094
11/09/2020;JPY;0.0094
10/09/2020;JPY;0.0094
09/09/2020;JPY;0.0094
08/09/2020;JPY;0.0094
07/09/2020;JPY;0.0094
06/09/2020;JPY;0.0094
05/09/2020;JPY;0.0094
04/09/2020;JPY;0.0094
03/09/2020;JPY;0.0094
02/09/2020;JPY;0.0094
01/09/2020;JPY;0.0094
31/08/2020;JPY;0.0094
30/08/2020;JPY;0.0095
29/08/2020;JPY;0.0095
28/08/2020;JPY;0.0095
27/08/2020;JPY;0.0094
26/08/2020;JPY;0.0094
25/08/2020;JPY;0.0094
24/08/2020;JPY;0.0095
23/08/2020;JPY;0.0095
22/08/2020;JPY;0.0095
21/08/2020;JPY;0.0095
20/08/2020;JPY;0.0094
19/08/2020;JPY;0.0095
18/08/2020;JPY;0.0095
17/08/2020;JPY;0.0094
16/08/2020;JPY;0.0094
15/08/2020;JPY;0.0094
14/08/2020;JPY;0.0094
13/08/2020;JPY;0.0093
12/08/2020;JPY;0.0093
11/08/2020;JPY;0.0094
10/08/2020;JPY;0.0094
09/08/2020;JPY;0.0095
08/08/2020;JPY;0.0095
07/08/2020;JPY;0.0095
06/08/2020;JPY;0.0095
05/08/2020;JPY;0.0095
04/08/2020;JPY;0.0094
03/08/2020;JPY;0.0094
02/08/2020;JPY;0.0095
01/08/2020;JPY;0.0095
31/07/2020;JPY;0.0095
30/07/2020;JPY;0.0095
29/07/2020;JPY;0.0095
28/07/2020;JPY;0.0095
27/07/2020;JPY;0.0095
26/07/2020;JPY;0.0094
25/07/2020;JPY;0.0094
24/07/2020;JPY;0.0094
23/07/2020;JPY;0.0093
22/07/2020;JPY;0.0093
21/07/2020;JPY;0.0093
20/07/2020;JPY;0.0093
19/07/2020;JPY;0.0093
18/07/2020;JPY;0.0093
17/07/2020;JPY;0.0093
16/07/2020;JPY;0.0093
15/07/2020;JPY;0.0094
14/07/2020;JPY;0.0093
13/07/2020;JPY;0.0093
12/07/2020;JPY;0.0094
11/07/2020;JPY;0.0094
10/07/2020;JPY;0.0094
09/07/2020;JPY;0.0093
08/07/2020;JPY;0.0093
07/07/2020;JPY;0.0093
06/07/2020;JPY;0.0093
05/07/2020;JPY;0.0093
04/07/2020;JPY;0.0093
03/07/2020;JPY;0.0093
02/07/2020;JPY;0.0093
01/07/2020;JPY;0.0093
30/06/2020;JPY;0.0093
29/06/2020;JPY;0.0093
28/06/2020;JPY;0.0093
27/06/2020;JPY;0.0093
26/06/2020;JPY;0.0093
25/06/2020;JPY;0.0093
24/06/2020;JPY;0.0094
23/06/2020;JPY;0.0093
22/06/2020;JPY;0.0094
21/06/2020;JPY;0.0094
20/06/2020;JPY;0.0094
19/06/2020;JPY;0.0094
18/06/2020;JPY;0.0094
17/06/2020;JPY;0.0093
16/06/2020;JPY;0.0093
15/06/2020;JPY;0.0093
14/06/2020;JPY;0.0093
13/06/2020;JPY;0.0093
12/06/2020;JPY;0.0093
11/06/2020;JPY;0.0093
10/06/2020;JPY;0.0093
09/06/2020;JPY;0.0092
08/06/2020;JPY;0.0091
07/06/2020;JPY;0.0092
06/06/2020;JPY;0.0092
05/06/2020;JPY;0.0092
04/06/2020;JPY;0.0092
03/06/2020;JPY;0.0092
02/06/2020;JPY;0.0092
01/06/2020;JPY;0.0093
31/05/2020;JPY;0.0093
30/05/2020;JPY;0.0093
29/05/2020;JPY;0.0093
28/05/2020;JPY;0.0093
27/05/2020;JPY;0.0093
26/05/2020;JPY;0.0093
25/05/2020;JPY;0.0093
24/05/2020;JPY;0.0093
23/05/2020;JPY;0.0093
22/05/2020;JPY;0.0093
21/05/2020;JPY;0.0093
20/05/2020;JPY;0.0093
19/05/2020;JPY;0.0093
18/05/2020;JPY;0.0093
17/05/2020;JPY;0.0093
16/05/2020;JPY;0.0093
15/05/2020;JPY;0.0093
14/05/2020;JPY;0.0093
13/05/2020;JPY;0.0094
12/05/2020;JPY;0.0093
11/05/2020;JPY;0.0093
10/05/2020;JPY;0.0094
09/05/2020;JPY;0.0094
08/05/2020;JPY;0.0094
07/05/2020;JPY;0.0094
06/05/2020;JPY;0.0094
05/05/2020;JPY;0.0094
04/05/2020;JPY;0.0094
03/05/2020;JPY;0.0094
02/05/2020;JPY;0.0094
01/05/2020;JPY;0.0094
30/04/2020;JPY;0.0094
29/04/2020;JPY;0.0094
28/04/2020;JPY;0.0094
27/04/2020;JPY;0.0093
26/04/2020;JPY;0.0093
25/04/2020;JPY;0.0093
24/04/2020;JPY;0.0093
23/04/2020;JPY;0.0093
22/04/2020;JPY;0.0093
21/04/2020;JPY;0.0093
20/04/2020;JPY;0.0093
19/04/2020;JPY;0.0093
18/04/2020;JPY;0.0093
17/04/2020;JPY;0.0093
16/04/2020;JPY;0.0093
15/04/2020;JPY;0.0093
14/04/2020;JPY;0.0093
13/04/2020;JPY;0.0092
12/04/2020;JPY;0.0092
11/04/2020;JPY;0.0092
10/04/2020;JPY;0.0092
09/04/2020;JPY;0.0092
08/04/2020;JPY;0.0092
07/04/2020;JPY;0.0092
06/04/2020;JPY;0.0092
05/04/2020;JPY;0.0092
04/04/2020;JPY;0.0092
03/04/2020;JPY;0.0092
02/04/2020;JPY;0.0093
01/04/2020;JPY;0.0093
31/03/2020;JPY;0.0092
30/03/2020;JPY;0.0092
29/03/2020;JPY;0.0092
28/03/2020;JPY;0.0092
27/03/2020;JPY;0.0092
26/03/2020;JPY;0.0091
25/03/2020;JPY;0.009
24/03/2020;JPY;0.009
23/03/2020;JPY;0.0091
22/03/2020;JPY;0.009
21/03/2020;JPY;0.009
20/03/2020;JPY;0.009
19/03/2020;JPY;0.0091
18/03/2020;JPY;0.0093
17/03/2020;JPY;0.0093
16/03/2020;JPY;0.0095
15/03/2020;JPY;0.0093
14/03/2020;JPY;0.0093
13/03/2020;JPY;0.0093
12/03/2020;JPY;0.0096
11/03/2020;JPY;0.0096
10/03/2020;JPY;0.0096
09/03/2020;JPY;0.0098
08/03/2020;JPY;0.0095
07/03/2020;JPY;0.0095
06/03/2020;JPY;0.0095
05/03/2020;JPY;0.0094
04/03/2020;JPY;0.0093
03/03/2020;JPY;0.0093
02/03/2020;JPY;0.0093
01/03/2020;JPY;0.0092
29/02/2020;JPY;0.0092
28/02/2020;JPY;0.0092
27/02/2020;JPY;0.0091
26/02/2020;JPY;0.0091
25/02/2020;JPY;0.009
24/02/2020;JPY;0.009
23/02/2020;JPY;0.0089
22/02/2020;JPY;0.0089
21/02/2020;JPY;0.0089
20/02/2020;JPY;0.0089
19/02/2020;JPY;0.009
18/02/2020;JPY;0.0091
17/02/2020;JPY;0.0091
16/02/2020;JPY;0.0091
15/02/2020;JPY;0.0091
14/02/2020;JPY;0.0091
13/02/2020;JPY;0.0091
12/02/2020;JPY;0.0091
11/02/2020;JPY;0.0091
